Customer ID,Loan Sanction Amount (USD)
C-14659,6227.454996238637
C-36607,15541.03638739066
C-1691,56983.02889365537
C-12829,20465.776964674762
C-17216,4883.562552164542
C-3247,74574.8306734802
C-20899,3946.5113113162515
C-35747,61217.073866654624
C-42177,46473.76068729875
C-13716,39219.174299969134
C-8241,128102.44807312445
C-31029,-3041.764612580693
C-29809,41953.253915959125
C-19495,82692.85323447021
C-15476,21950.252030998614
C-34577,22898.383024206996
C-13425,56566.34080121206
C-38163,90750.74184809724
C-19692,46405.05915629794
C-32971,8815.414827396075
C-25161,27513.85217160819
C-9705,23470.344655705412
C-39361,17127.069425085938
C-8838,23970.48095145423
C-32707,62070.6115502617
C-13257,35620.24997006846
C-5802,12494.748634759744
C-5491,18795.07821247587
C-19990,147794.99420454874
C-28408,3108.2384477819433
C-2135,54493.54804803847
C-46037,38028.10124588199
C-4593,99290.0291560195
C-6152,26270.800644019793
C-45829,8216.222779475473
C-16074,-7452.8794007306715
C-40435,11578.090645090182
C-17861,28565.017325187044
C-17016,68726.97078566434
C-27087,140746.7223381784
C-11539,54701.758934235666
C-9473,31813.908755565353
C-42034,73656.91185644199
C-6227,106395.08137715096
C-18321,58180.271161384124
C-28745,116035.56200194033
C-43648,10242.665723526268
C-2310,55132.86164493335
C-37195,5026.295696339657
C-39688,31294.33264787309
C-4065,95700.47366053233
C-34320,35849.14236887271
C-2641,74892.23295161553
C-18398,63315.074171088665
C-36854,44370.58758969451
C-4873,85868.20634316604
C-39608,72629.03949889267
C-37128,67676.60534407629
C-44261,23492.77642232197
C-14389,74362.4088441972
C-3981,116212.9643441588
C-5297,23237.899779765547
C-5891,32267.134008930763
C-4589,28487.196213793824
C-30023,-10986.530081405042
C-42931,3907.027504882746
C-30778,17776.870733850345
C-49858,49419.61829656322
C-19849,22631.427101258974
C-46899,55414.96175172718
C-28256,63727.30362901557
C-43070,126073.4362039094
C-18165,49489.07554041443
C-36059,52815.22772531881
C-13242,58165.83237623039
C-32985,58322.90720294684
C-41133,27420.66520618563
C-9273,45427.57737950326
C-12784,62379.80515847498
C-43992,69466.18453418123
C-33452,27000.597216324823
C-6342,7859.33673259645
C-8264,55050.0214609158
C-49567,68829.86877306807
C-31582,675.5606459739647
C-15405,7810.971617978357
C-29962,22704.441908526
C-28945,79627.7741787784
C-8166,65167.977475922555
C-29734,68057.77681504728
C-7380,57494.76022695497
C-14441,86758.3075438953
C-33326,24787.718709951383
C-17873,124731.16608507597
C-15158,158999.17308730687
C-3537,29898.070609332033
C-29655,3645.4124923692725
C-17851,28722.573869202693
C-49946,76023.34399961258
C-2065,126545.6752737501
C-14217,37639.35400726582
C-668,17252.463483461645
C-25303,66884.7279325428
C-4066,34775.441725072276
C-29251,92633.57266900098
C-47785,-5558.492953078909
C-45982,60806.0080988711
C-18096,76399.95444166989
C-45744,69013.03366493498
C-44442,30097.105695791048
C-44855,78451.96923877628
C-47753,29291.444162491447
C-24468,52660.73524396666
C-47636,62901.632738366316
C-6449,112902.86526843623
C-28578,51051.436335933075
C-18436,38824.013979667216
C-34442,150478.40058766902
C-6443,101561.75453186198
C-3930,11415.876779818413
C-9060,13482.88158976825
C-6825,88319.70878708002
C-9346,46574.60248691621
C-39089,54611.11585040111
C-34510,1240.5325245286658
C-39311,43718.74513940071
C-14654,37355.27739343146
C-49022,80627.11440498644
C-14490,10246.942437189893
C-11699,-1290.2108320759435
C-12145,63540.19247660955
C-49736,51328.77968129853
C-26938,23337.92618667113
C-34098,37128.204419351416
C-27853,75995.20363188331
C-869,63323.57954439684
C-14664,2004.41298799371
C-39726,7701.835700139345
C-43294,26074.439523219567
C-8675,38254.867624976294
C-30787,26267.993292825966
C-19402,33573.42050458252
C-35250,8662.665194107249
C-1520,43458.953062123706
C-43630,54449.68007568532
C-11714,15306.212914663949
C-17964,104166.74809548137
C-1547,48417.84464477716
C-12436,130273.3148505199
C-16716,20048.79079678381
C-8920,66953.03777004624
C-42026,11033.634101428703
C-10964,95526.8846125605
C-4677,50672.07206454582
C-19648,81314.30635465556
C-37730,59020.740250098635
C-2977,30218.628472910175
C-21053,101867.0000257382
C-14799,-6741.661116685602
C-9972,35178.04900197685
C-1246,79131.73766769504
C-15106,41617.31220288228
C-38275,27743.68395440062
C-13218,42280.14458432427
C-427,70308.7739221263
C-5863,33374.273213742796
C-5853,77120.60527811808
C-24461,44193.43032287073
C-25940,140770.34915868563
C-32235,148013.22275858108
C-5200,26661.055274923798
C-15060,93722.33784619937
C-3041,10295.924024230713
C-6590,81085.97023010888
C-7341,123144.05314908264
C-42269,77441.43901612988
C-28464,43628.87651209862
C-40140,106414.734601404
C-9710,67880.60628070723
C-49927,1450.3168984046351
C-9900,48638.53654216431
C-31282,31837.774660546944
C-5656,-4626.791639998191
C-15522,122845.42404221883
C-27898,99627.40547184879
C-43642,53264.696985882474
C-2402,65344.17795854475
C-6976,47194.94536985073
C-7235,71397.71750224588
C-45209,33414.11275864154
C-43584,27496.31186094976
C-823,84027.11933938021
C-20289,53892.462998753705
C-14572,-3880.2594545230386
C-17866,13497.97779946131
C-40012,12509.840408037067
C-18236,53291.80472171318
C-47026,20870.632870776084
C-48839,16549.176942840393
C-34463,74868.18577630864
C-32230,3380.942533333495
C-39690,57884.416424960684
C-23604,3604.1923773349845
C-4960,35089.20512623977
C-16506,9624.707253831002
C-25491,28973.018584186473
C-4451,20319.192720961757
C-21211,29259.250579270592
C-7281,81624.22471216344
C-18339,-5954.561304443676
C-34249,94075.0019334406
C-29314,50751.58508750197
C-49484,45646.390862092696
C-34384,25697.4700828786
C-5998,75624.81481699043
C-26126,31508.849439621787
C-858,31591.867086386745
C-22827,22399.26987422182
C-40606,27877.20428982767
C-22502,28987.365372952394
C-31905,41418.32734633135
C-9474,69853.98191397611
C-18399,12638.69556633613
C-9298,42234.673399322084
C-4809,83242.49072234426
C-35226,12154.234111918719
C-11951,13688.443262201909
C-2611,16758.11086406393
C-10408,28950.203596181935
C-13838,38056.484241917875
C-11034,115674.37786230436
C-34651,81301.81557463948
C-6383,44954.588339136535
C-13111,154589.9966366825
C-38646,40487.755910596694
C-42497,70853.38078464704
C-47603,121878.17683224424
C-25197,8157.611423762457
C-36229,51318.7505754001
C-24462,23994.590678956156
C-30528,30571.926368351793
C-37530,11387.852852749813
C-49191,43839.93261445328
C-18428,48122.080228793784
C-34823,30681.903575858218
C-14128,56615.12454746265
C-3468,38144.16085720554
C-13310,24151.526492306875
C-13498,24544.668281203863
C-47514,44665.605091782345
C-26839,68242.3154618046
C-37350,40027.629228805774
C-14098,36714.85799781335
C-3405,55754.64380878548
C-30046,52343.40320040178
C-38161,51052.63036725382
C-4796,32861.57181766795
C-25139,61127.8561463762
C-34745,18850.795912112284
C-49051,80717.53933372459
C-15958,4164.447226629913
C-32775,30892.07335147506
C-15870,77565.53369641714
C-15481,107069.41600692319
C-30230,-3894.61636472751
C-40,39786.42142552952
C-29277,41401.56507890372
C-24950,26439.776622250385
C-7570,31077.48978208925
C-24552,10453.872562758072
C-13063,1862.9660952093254
C-39714,30199.992715516855
C-21590,9240.39139022454
C-24232,30283.05246415935
C-42126,27697.063757551572
C-48100,14852.877352379233
C-221,99660.01752849086
C-14092,68708.12584671937
C-30595,66538.4568860695
C-23444,28729.118885600532
C-4400,11550.606205281249
C-38130,19113.862232598593
C-728,30244.34437794547
C-48987,80632.7499124642
C-46509,21913.390532715974
C-42144,32461.280474577972
C-6679,19272.797151694074
C-30501,18483.196437477658
C-30340,28912.28592491668
C-29590,35099.53857241271
C-6273,39538.266515881405
C-22104,162911.08158596107
C-5944,27048.19267116321
C-3004,69851.73950025087
C-39951,37459.224583631934
C-46835,30840.78878485624
C-1628,35079.1106958047
C-32894,79046.92495081516
C-48007,52681.33300968629
C-13185,40372.143619527895
C-36040,101127.5306357796
C-17221,56718.09284229152
C-33187,42029.71408055513
C-8685,10498.957133392134
C-32094,55877.62454385741
C-29539,21996.022493408032
C-5090,111488.14157039535
C-1341,98963.4095854226
C-28855,37194.70995207815
C-35419,47475.904753070965
C-8894,79314.74681376165
C-41805,22196.66720476316
C-12405,65064.44113343727
C-16605,115134.81903853471
C-16568,75976.93652409667
C-15777,68576.83985030759
C-28826,2433.9132924069127
C-4976,84253.03685292377
C-27638,67327.17029016238
C-10305,8662.536330917326
C-19949,63288.15590837665
C-37003,85333.47565864286
C-35629,48537.872087018884
C-37262,57923.089561936475
C-20002,39973.24176910985
C-24715,121762.63828298356
C-49216,48166.47153448919
C-43925,104288.74896705992
C-34270,61336.54931141934
C-37408,37983.96970437435
C-7147,43194.64226159846
C-37951,23455.84369294514
C-30915,75895.70383790732
C-4468,39674.445463315205
C-10028,67126.30587661432
C-3212,99818.02074476075
C-34771,42594.892234142346
C-14824,39926.919951316115
C-6050,20629.10229332483
C-19654,11035.896446829254
C-11879,33416.39084185817
C-20657,148066.79432682777
C-27302,51552.85573845534
C-3384,73043.71145277389
C-6691,18761.835262733017
C-6668,16652.375183741795
C-2252,75588.47183849101
C-32017,110334.25233242303
C-19676,97347.49211546249
C-42286,53899.534941262944
C-17474,59930.781036739936
C-48757,30614.507218271756
C-32835,59117.35021806299
C-35590,-14033.672520648863
C-8913,80235.70559613421
C-21761,18878.159392607835
C-39881,22875.920630691107
C-2146,-9224.173366972405
C-26063,89408.09711513671
C-5876,71066.3082053272
C-20493,6865.560100873554
C-14492,49658.99245634177
C-8817,106291.45488045344
C-40612,73864.94921311611
C-49275,-1750.601983995337
C-23808,47223.92089256889
C-22073,78522.04097944323
C-38817,30108.45811921032
C-29323,49585.32600024907
C-19155,50328.541888024745
C-38666,64557.505935747846
C-46904,51033.615908915235
C-18224,10601.534321764047
C-42183,132127.45874029148
C-43585,47640.456454001454
C-3802,69121.41560508747
C-44954,31234.973559287202
C-43811,48468.67410837795
C-20020,40114.362844202435
C-23310,67455.51873383569
C-33846,105190.73366582487
C-37372,47286.853742011095
C-16525,52499.037866698025
C-16728,4044.5101930515957
C-25119,13039.3463229482
C-40308,143891.17210671396
C-2634,105820.79729433852
C-5966,55306.502508717356
C-8125,7615.36200093606
C-44340,11717.836991078191
C-18385,80139.78323421534
C-5383,6186.911149441643
C-38665,31946.250338775484
C-9778,7471.942439310922
C-28579,570.8552186470333
C-46998,52043.374585307174
C-9164,71965.357892647
C-37796,101414.43570383848
C-41231,6927.69444031085
C-37837,100041.02952306074
C-17275,191405.60768814906
C-46179,51637.79094159091
C-19468,15194.404550484789
C-14124,92088.42122791949
C-48326,82985.60619528315
C-38696,76649.19186246273
C-47410,17732.16410082797
C-23064,17633.95326424431
C-16763,136490.20705142847
C-27615,87117.10600493196
C-8471,29173.157836539147
C-21799,40855.65586299758
C-48478,26809.54821623044
C-18896,113697.2045628496
C-15711,103512.69511523933
C-48826,50081.127962316124
C-21409,140284.34302412983
C-13297,7799.673660903209
C-42600,127336.374763792
C-29461,-6850.842464502595
C-46081,36294.04276655006
C-25148,22990.025886244024
C-12585,9406.659456147172
C-47607,63462.93984255442
C-30836,-737.6110596204962
C-24249,31453.55648072585
C-16503,33244.49708875592
C-34814,32169.013180890965
C-7124,6269.346652426757
C-18051,31736.87781991542
C-19465,124837.25528388238
C-22599,7574.195191742212
C-20820,65442.39103205444
C-36073,16353.418328348402
C-24017,57595.607992509205
C-33710,81440.65163544213
C-2046,121323.74826954585
C-13401,140389.2601020638
C-49094,72085.32366083522
C-30534,61229.352524938295
C-38595,76887.82500576039
C-16516,54070.70434216826
C-39817,12027.889148525399
C-10910,35250.645822284336
C-2494,38700.93179941652
C-8334,8540.837155601155
C-2223,38852.25912344354
C-43428,10104.980706568225
C-45061,46809.08877240645
C-6970,89091.42184865949
C-19099,53218.04564274041
C-44691,20955.783761793777
C-29996,68906.62222085783
C-39014,14558.843951289193
C-41204,156802.0811922533
C-9116,40766.44208086794
C-2907,27241.906257443596
C-4489,2648.427923174575
C-4992,39735.24534636724
C-12323,82577.80604342188
C-35990,25900.968900919863
C-5906,37969.0715387887
C-32968,6766.665454340458
C-14051,68253.19018676385
C-10270,45338.17771398154
C-3375,5650.763396319962
C-37070,83427.43434756395
C-2562,76716.67623121271
C-16839,592.8870320485876
C-1086,72657.86355541545
C-43955,23434.826488787163
C-1551,45594.181224246946
C-918,55805.11803525692
C-32124,17002.170771838166
C-33195,126330.91240073601
C-30928,106793.46215635745
C-27973,4978.643109000986
C-16892,139666.7392943666
C-46680,3766.6949504916265
C-38242,77175.8838411298
C-49368,10431.266720961343
C-19078,27819.871083288628
C-478,50665.922217113635
C-26659,19437.778651318484
C-42260,23037.78082462607
C-37937,101156.70670054792
C-21229,21252.568122747674
C-2289,67207.60701513267
C-456,128121.82308744415
C-23319,33035.3045219685
C-29300,23729.787707421085
C-31671,30461.046468514018
C-36096,51398.92069693623
C-41394,161953.11820431068
C-47320,-282.1010008039593
C-3632,61005.21305812214
C-11832,46084.750164264085
C-44435,114218.82507178615
C-2921,24074.241457289027
C-20027,46771.448313352856
C-17633,18542.216915223224
C-44933,30398.470112482377
C-19347,37464.91125897842
C-34203,52009.482883950346
C-19587,49043.41006597594
C-4887,29913.589196219837
C-38288,17381.65604254123
C-38271,30434.843023322843
C-240,21218.54054502712
C-24973,28739.33895887868
C-34789,170483.9506810273
C-27709,56756.13053117288
C-44521,56631.97903596968
C-23220,15901.482305289654
C-29642,15046.419429803238
C-33169,15755.181868156942
C-15374,68978.32554306393
C-43794,73520.20643154689
C-3461,31664.529928202537
C-2006,-7354.837018092163
C-41943,-5232.107559574113
C-11007,35651.63574717211
C-5373,24586.112233610067
C-20936,90359.53538575131
C-35044,60105.71000342196
C-27802,92662.84372869256
C-18403,4129.763749519334
C-30884,43091.06584293183
C-29422,57097.631355303136
C-45520,39314.687594342744
C-27350,43179.886261271866
C-19638,116870.09622666854
C-48095,14294.101415206736
C-36145,76270.79904735534
C-28448,93596.73067836551
C-23478,47596.3220442622
C-4775,83757.33679743233
C-9746,3002.779263774224
C-15669,20808.302527440683
C-41880,26752.999039103655
C-41334,62872.06513855449
C-18636,38051.7600641333
C-11230,7427.763815246959
C-49751,63909.8563050541
C-14658,97534.49540272844
C-43712,42390.108939054684
C-35046,32740.759414458356
C-44850,6323.940426956397
C-5403,-4958.064946770974
C-3083,79976.52505360232
C-40233,61251.64346586596
C-2052,44288.89133485712
C-19732,43290.056712275924
C-3615,33023.394425660896
C-44865,65518.08553447257
C-36958,62435.64144900843
C-10092,18498.925822057907
C-30739,112106.27044051487
C-9435,14750.347061232693
C-15560,4482.411344785505
C-18892,15848.55965377565
C-23921,67229.75211288419
C-3635,24618.233769562823
C-43859,8539.789462458488
C-21250,-2843.754321040731
C-36226,62155.101691557036
C-8672,67709.56927801896
C-19714,36263.883568285935
C-4012,63619.30566132185
C-3208,48594.89819474786
C-41885,11844.544119471568
C-49668,20245.252665990876
C-11849,35352.71992093432
C-39657,62701.98820904925
C-11955,185157.64583972245
C-8083,9078.335779244371
C-23632,7096.1483129517
C-14943,20411.921840045165
C-16911,31355.346621410863
C-14893,88624.1013009081
C-33887,12551.185520272877
C-43489,59052.981778316986
C-16106,8167.104534855316
C-49030,10164.02323168551
C-22627,57194.542488417064
C-39402,50461.18251417996
C-4200,124320.0147373314
C-43087,43538.393700227694
C-17193,4709.6982250261935
C-21122,76267.35585556031
C-9494,46472.33516405977
C-4172,30547.456273444608
C-36366,75722.1761218032
C-26315,47385.522090765124
C-45717,16133.972582992545
C-42104,95181.4591036562
C-11893,31555.843570057943
C-41752,31114.734210824885
C-35345,86591.81224935382
C-6955,63521.578166885505
C-2133,109594.47268965829
C-17197,97554.62031461752
C-22284,6975.080587641278
C-4670,5938.415651151474
C-11254,59598.74347046923
C-17353,37751.398463947
C-14462,39685.27992425865
C-15767,116107.69912107589
C-47772,117802.33444905686
C-8093,62345.32456850505
C-35305,25359.53797293568
C-49863,40468.73369047436
C-41753,20126.83868065817
C-43504,50809.45494454651
C-3701,6852.04528618831
C-35376,26618.304464193585
C-45012,79871.7087032719
C-43555,25664.228734746925
C-36480,58824.8654100374
C-33989,9912.642201685754
C-7724,118.71771527940291
C-7168,47781.51302144735
C-34608,19859.181803483225
C-42697,34574.94203967351
C-33996,-1273.6223424700584
C-43481,67868.3520261485
C-48795,48794.57448597762
C-37435,35078.747881103656
C-17386,55915.73863674872
C-29610,-3435.926281309905
C-701,-5781.160176454112
C-8535,77860.9240843996
C-21390,105916.46788584182
C-10155,40227.41964678941
C-18085,26147.959677793464
C-36588,59450.98615081757
C-11647,64574.22262507197
C-46933,79542.73989324475
C-664,26046.402711441333
C-19349,31204.942308818514
C-45718,54376.897800318344
C-200,19708.11814419806
C-13991,32763.46750692639
C-22690,8726.324150869856
C-12344,29296.744691205357
C-16466,12468.674827679177
C-4116,53405.22307708583
C-39022,20189.056359692564
C-37606,24767.64582869754
C-15295,3462.3512845912774
C-3847,12621.721933411696
C-27222,106651.73387323468
C-35860,17813.90348865901
C-26947,30707.524568568362
C-31352,69419.30292541118
C-32340,23363.520718466025
C-4224,55141.4413075308
C-19878,107817.29292724113
C-6860,195.1939970972744
C-34819,29169.31931892634
C-408,46789.611654338514
C-6778,14410.764755470067
C-36671,77493.2068104906
C-11698,59932.53121326573
C-48617,149630.55818959957
C-34094,33577.53565925956
C-43905,18026.414614579844
C-45569,106203.76295499862
C-40894,46250.599116108206
C-36070,24027.644566434115
C-36578,2385.2409159997187
C-34820,53551.862702411076
C-5206,73609.74673548757
C-4179,71045.68832121175
C-44298,-2217.831968739367
C-27994,109838.24408173133
C-47405,-3598.202083787357
C-45220,15573.23740995198
C-29064,60908.99739037742
C-7063,53087.18389991697
C-30256,55382.076607667084
C-8521,42934.265380308905
C-20980,21699.518806098553
C-26454,-5682.988668549544
C-3480,33316.90484784113
C-33168,45526.51892254202
C-35840,46285.463695316284
C-19967,40442.83956576191
C-17824,71079.48654171478
C-48207,34251.06456728035
C-38463,9433.754437878815
C-49969,15574.610910892137
C-25422,10764.745341170055
C-49558,20252.761615782714
C-43002,34978.358787950245
C-6468,82067.97411609444
C-43060,35488.732517641794
C-5886,15724.015312314936
C-24678,104705.70019617022
C-9232,81575.39318221109
C-22026,48487.907710250554
C-49738,68023.18708762302
C-21674,19800.455875219166
C-24595,91600.88114611781
C-49156,57054.3895836919
C-8301,77936.62751793489
C-10628,40013.8443088808
C-26992,25534.07526338109
C-31200,88675.97704680415
C-36118,6754.843859335844
C-18951,17146.933057531423
C-13697,-3599.9558085178724
C-2463,53801.758529078914
C-47360,32845.473410278326
C-636,42719.093207590195
C-36176,71795.65674329046
C-48921,41718.8328638114
C-22950,140167.77002850446
C-17720,88404.83438871591
C-36032,-8828.699374517426
C-24780,4460.560726672178
C-6863,68951.66897610022
C-3036,77006.572919572
C-34837,26136.586350633006
C-38775,45373.87921385234
C-37333,69921.53625022256
C-36100,95229.29573926402
C-33851,27326.098345098173
C-7450,35397.77231801837
C-26972,99400.95475479038
C-13772,9666.382848204608
C-6987,30386.927960771252
C-45909,89643.38091471218
C-9219,34959.36252461831
C-99,93216.3377571096
C-11540,31138.385990459385
C-23157,41090.79600568657
C-23396,109216.25322382376
C-31667,30917.784545899252
C-31237,71104.76510956109
C-19936,31200.64536103615
C-37975,11822.72705485532
C-18871,22838.8510251235
C-46959,66792.321779683
C-20042,27977.76395777581
C-49535,22663.55902453864
C-24664,41581.490888048604
C-736,138788.71357144866
C-44108,24535.426553965255
C-3132,82775.05625400416
C-27454,29042.55427684149
C-33976,29096.55427952035
C-45329,8356.511153758125
C-17062,89749.09225621627
C-41773,3940.5232556567935
C-9932,56065.36858860956
C-16485,27077.726824834506
C-18484,84571.72890087089
C-33150,75733.42053731976
C-4545,82635.67069114122
C-25551,41377.50315897146
C-22964,13897.728802307392
C-34832,24646.232929224963
C-31453,48265.73556275197
C-33090,54496.994896301185
C-48349,57683.40770696814
C-28962,10247.683010514214
C-10489,55478.945334414835
C-26841,28397.110795185552
C-28538,86510.82697219093
C-10900,34965.688132920826
C-5513,17019.884354684124
C-24972,51127.04912142863
C-6606,11006.457742869738
C-49884,58100.40439464105
C-14267,28783.759038870397
C-13408,86167.04560486838
C-7623,121994.44683497818
C-23794,30240.880717312073
C-8199,54629.318680107506
C-1167,32524.628177981067
C-38413,52524.42666593625
C-19381,56958.07452135158
C-2661,79964.74637237741
C-25857,95991.22872959587
C-13804,17240.898220291157
C-28358,39947.01733156096
C-36940,131683.06744160634
C-10564,44566.771666594024
C-30662,52410.712763203686
C-10471,9505.392953716917
C-12891,82596.63980246006
C-8350,10398.001524768508
C-33365,74208.13144835018
C-44092,89248.57639513997
C-45063,46549.144946626795
C-266,27707.33246349494
C-33374,70077.22752967713
C-31838,29564.228472613904
C-10762,123856.92264560063
C-8487,55773.87303517162
C-36863,3171.4913978549885
C-25478,9551.840720387641
C-11585,26576.66381408309
C-7746,45677.271750419895
C-13629,47024.745324642805
C-25553,111248.64313890936
C-39889,52260.93004334014
C-45884,26619.010602437018
C-29544,108268.37779196943
C-5440,66524.24284590161
C-41953,55764.95518025567
C-2784,6241.993045778247
C-752,96672.22592699947
C-25734,37990.05977305918
C-22039,66262.26716869915
C-10284,29929.46133742694
C-5936,90221.44183975784
C-13443,52120.71488339236
C-15853,50820.42547687856
C-10439,77665.51402522437
C-39208,73834.66322889086
C-6834,77159.67644037338
C-4535,30250.240363724908
C-18848,56015.39878211508
C-16675,98708.96874319017
C-46289,54196.144767117745
C-12127,1467.492134633896
C-38765,68732.87660648537
C-7192,32447.381789329316
C-44546,8050.781762970786
C-37145,34165.150694414624
C-6666,-14744.477076705545
C-19970,48117.71142603239
C-41163,80744.95604285787
C-31227,60612.96489615884
C-29907,70592.51001289728
C-14714,87310.81961229959
C-49223,-11916.823713436897
C-29120,22341.978899266775
C-35421,114322.63870636484
C-23054,11843.458418483526
C-39013,57232.888909028814
C-49808,95894.81078191989
C-31482,84173.12518382573
C-38123,81791.6615671041
C-2301,42392.3178956497
C-43471,28104.83694984176
C-3714,67409.7826500501
C-15991,59566.08566694008
C-36217,38825.60010593178
C-4343,26750.508838024136
C-916,-2982.0800063973584
C-11460,92471.56681346419
C-3337,44449.08965584799
C-11810,11749.62850270205
C-7690,30523.754404330248
C-883,-3005.48988299389
C-29455,14676.029561341944
C-26106,117183.27616611321
C-41034,70269.38866644292
C-22711,8223.917342818633
C-49709,88333.57979520006
C-26404,92789.57438615046
C-5254,19935.901523180975
C-42905,22617.728212411166
C-28645,26891.356316409947
C-19032,4587.881366909685
C-46986,62302.0655662762
C-14311,49397.791630325315
C-28254,68874.89667419941
C-9228,13196.218130339781
C-31827,37912.43012637613
C-47842,17455.91818077411
C-6407,40830.666394609405
C-552,36461.96383046225
C-16908,109516.90750697078
C-34026,133400.36285719948
C-6192,13363.966803433985
C-29559,83583.63495717727
C-12279,50998.55523446272
C-28519,21024.393661023787
C-4208,31565.262682044617
C-13479,27370.424801777
C-20172,92963.67569019832
C-7251,29602.02582863299
C-23110,34094.95449478313
C-20551,12541.915382921376
C-17721,105861.52983759806
C-36132,148935.45799364368
C-12457,69083.88636582516
C-18228,75229.88183274414
C-22317,137161.26217172734
C-15402,19965.42996704916
C-4460,52532.929889623425
C-43933,79422.50483498102
C-29654,37608.65125266666
C-43721,25353.916850892158
C-6647,19532.228237679577
C-12043,64952.148928150214
C-8373,46610.544227809296
C-15175,117216.57943766552
C-47567,44048.324322798755
C-14435,4676.39911136718
C-40203,3489.935812436306
C-29279,67183.16220480626
C-34503,46685.553248563345
C-27323,62028.44913085201
C-25125,69668.58241125089
C-15185,14293.66753010184
C-28965,38828.21546919856
C-23876,43905.799269758776
C-6530,79167.42872822151
C-24763,64875.2769507248
C-35709,26107.1087699114
C-30556,10383.45913475848
C-976,42500.08903067163
C-28292,17089.86280488249
C-25563,87038.8950978991
C-11527,5986.085257001832
C-22468,35066.39143640906
C-3790,81075.55142518709
C-15298,15619.482946827658
C-49570,9300.156735188182
C-25055,27282.776170455938
C-24237,46218.06476861687
C-21550,60544.37256861344
C-5067,84436.27301373327
C-40139,31159.89747897361
C-18122,5775.303046467423
C-46471,101863.11311100994
C-42322,3081.6913552803744
C-41152,101152.57227122888
C-33244,17262.916169245902
C-7044,70598.0365153384
C-33719,24771.95544302938
C-25570,54814.3447061294
C-27913,48857.27337374585
C-41779,4614.597141034523
C-19610,66303.10173026359
C-11977,39035.472150629765
C-24708,46081.71483965995
C-27805,44065.01482620585
C-30822,9051.170984863391
C-24131,46726.34422789031
C-13352,7565.2163999671175
C-36119,37528.69661015921
C-8972,88504.36056169614
C-21714,62749.49624107784
C-46882,36435.85374592227
C-14849,29914.694898227986
C-44614,99486.76531759457
C-20113,67306.36163506596
C-18509,82067.43237784697
C-1604,13512.9042590881
C-46613,34164.49356870205
C-4427,87279.21233445406
C-567,48866.8443865788
C-30339,16220.422556114121
C-14457,47826.41007556248
C-10849,81035.49061501477
C-44560,27384.434699970356
C-10925,27595.383726746397
C-17201,9329.87129749736
C-17448,35053.814984609286
C-10082,59627.74188453017
C-5770,89436.20688152092
C-42743,88804.1977430342
C-41965,39061.69076055716
C-31665,28284.836340726644
C-28416,46272.74735499229
C-10236,12552.544475155562
C-3568,7045.536676924501
C-14515,12819.847473364469
C-1783,15847.396477109665
C-17177,59529.400266370154
C-20402,77735.47057448409
C-44316,36973.773509542574
C-1749,64778.19438125705
C-11642,43882.58221309155
C-5198,26014.272824753745
C-23992,31475.518178456783
C-8430,55977.984678151406
C-12502,72067.31486799597
C-27220,68653.52190922844
C-11004,15988.63017827738
C-41839,55405.27516837089
C-45219,34389.77942867848
C-2761,73099.7211966645
C-6132,71113.05774294006
C-47531,32455.20506615471
C-27281,45815.66975067041
C-32152,3496.943614914111
C-3875,54013.765873076685
C-20696,32520.935706283024
C-25710,105.33736501439125
C-40456,44795.4824641053
C-31778,92203.62950934039
C-40549,72727.7135740121
C-19803,21709.035987535375
C-28360,57859.70290958526
C-7152,39003.12336646783
C-48519,59810.26704624298
C-6025,67114.25230692487
C-42131,27835.314946108032
C-7502,67121.85757475777
C-34368,64016.598607587686
C-40323,-5501.869161655006
C-49006,47636.76156920599
C-12305,53812.56188039048
C-35253,139061.4096188907
C-9109,24728.85651276182
C-15588,49018.81365005509
C-23512,28787.147310789645
C-24470,24970.57787891137
C-20750,18062.489690596325
C-42692,28638.114071567194
C-38179,30957.687244631554
C-28406,93187.61151960379
C-16900,66993.28444802688
C-31601,25374.014089706587
C-4104,21157.598201686982
C-36839,6238.4581064966915
C-32064,35696.55924818726
C-29863,88563.41079728733
C-39931,21585.847808893624
C-38039,48336.387669685995
C-19711,-2329.4109798626014
C-23848,36642.578803958546
C-6098,63734.811710617476
C-44675,80257.91105871837
C-13634,43338.98552235562
C-45605,60942.48254268526
C-39006,62561.65760661918
C-25099,88084.15596803746
C-36385,23851.875712626323
C-25049,98891.23153266907
C-20556,-4046.058495091347
C-18831,79565.18316277265
C-13861,11500.01437098789
C-40898,89124.8769107289
C-5574,106846.23086624031
C-45499,113182.49520532851
C-18968,14303.882037407631
C-27949,60439.97140803671
C-31913,55118.598880123056
C-20173,46191.26011240462
C-581,60934.39271817208
C-36257,94106.28993195886
C-47210,24612.378997013584
C-18992,98027.74083116837
C-45975,-16812.955139081503
C-26576,5660.433349752449
C-36775,-757.1376036333095
C-18649,23214.47534621344
C-48465,44367.06686807965
C-49220,25793.765050918475
C-30160,16788.053085827123
C-30357,103490.23022851744
C-31071,115176.21006214133
C-21290,61377.321337787725
C-28843,42393.43783702422
C-6520,98930.55029041399
C-3,45169.54242727216
C-3511,91176.76485202549
C-36218,51741.281071270845
C-8130,65874.94365223363
C-34790,59707.71484834931
C-26704,200776.93408552042
C-11391,43030.5736182126
C-29343,5239.017541452689
C-9062,103608.61288544428
C-36659,10201.973984000622
